GAME_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_DATE,MATCHUP,WL,PTS,FG_PCT,FG3_PCT,FT_PCT,PLUS_MINUS,OREB,AST,TOV,HOME_AWAY,OPPONENT_ABBREVIATION,TEAM_GAMES_BEFORE,TEAM_WINS_BEFORE,TEAM_PLUS_MINUS_SUM_BEFORE,TEAM_WIN_PCT_BEFORE,TEAM_AVG_PLUS_MINUS_BEFORE,PREV_GAME,REST_DAYS_NUM,REST_DAYS,OPP_REST_DAYS,OPP_REST_DAYS_NUM,OPP_WIN_PCT_BEFORE,OPP_AVG_PLUS_MINUS_BEFORE,WIN_PCT_DIFF_BEFORE,AVG_PLUS_MINUS_DIFF_BEFORE,REST_MATCHUP,REST_ADVANTAGE,REST_DIFF_ABS,REST_COMPARISON_GROUP,REST_DAYS_NUM_CAT,OPP_REST_DAYS_NUM_CAT,BACK_TO_BACK,B2B_VS_RESTED_OPP
0022400079,ATL,Atlanta Hawks,2024-10-25,ATL vs. CHA,1,125,0.481,0.368,0.868,5,7,25,14,1,CHA,1,1.0,4.0,1.0,4.0,2024-10-23,1.0,1,1,1.0,1.0,5.0,0.0,-1.0,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400100,ATL,Atlanta Hawks,2024-10-27,ATL @ OKC,0,104,0.396,0.323,0.759,-24,17,24,20,0,OKC,2,2.0,9.0,1.0,4.5,2024-10-25,1.0,1,0,0.0,1.0,17.0,0.0,-12.5,1 vs 0,1.0,1.0,1 Dia de descanso,1,0,0,0
0022400103,ATL,Atlanta Hawks,2024-10-28,ATL vs. WAS,0,119,0.481,0.375,0.722,-2,6,32,16,1,WAS,3,2.0,-15.0,0.6666666666666666,-5.0,2024-10-27,0.0,0,1,1.0,0.0,-19.5,0.6666666666666666,14.5,0 vs 1,-1.0,1.0,1 Dia de descanso,0,1,1,1
0022400121,ATL,Atlanta Hawks,2024-10-30,ATL @ WAS,0,120,0.474,0.308,0.857,-13,12,28,17,0,WAS,4,2.0,-17.0,0.5,-4.25,2024-10-28,1.0,1,1,1.0,0.3333333333333333,-12.333333333333334,0.16666666666666669,8.083333333333334,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400135,ATL,Atlanta Hawks,2024-11-01,ATL vs. SAC,0,115,0.446,0.38,0.778,-8,8,30,13,1,SAC,5,2.0,-30.0,0.4,-6.0,2024-10-30,1.0,1,2+,2.0,0.5,6.0,-0.09999999999999998,-12.0,1 vs 2+,-1.0,1.0,1 Dia de descanso,1,2,0,0
0022400152,ATL,Atlanta Hawks,2024-11-03,ATL @ NOP,1,126,0.568,0.417,0.917,15,10,29,16,0,NOP,6,2.0,-38.0,0.3333333333333333,-6.333333333333333,2024-11-01,1.0,1,1,1.0,0.5,-5.666666666666667,-0.16666666666666669,-0.6666666666666661,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400157,ATL,Atlanta Hawks,2024-11-04,ATL vs. BOS,0,93,0.416,0.194,0.813,-30,8,23,20,1,BOS,7,3.0,-23.0,0.42857142857142855,-3.2857142857142856,2024-11-03,0.0,0,1,1.0,0.8571428571428571,11.714285714285714,-0.42857142857142855,-15.0,0 vs 1,-1.0,1.0,1 Dia de descanso,0,1,1,1
0022400171,ATL,Atlanta Hawks,2024-11-06,ATL vs. NYK,1,121,0.45,0.395,0.727,5,16,31,8,1,NYK,8,3.0,-53.0,0.375,-6.625,2024-11-04,1.0,1,1,1.0,0.5,3.8333333333333335,-0.125,-10.458333333333334,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400185,ATL,Atlanta Hawks,2024-11-08,ATL @ DET,0,121,0.454,0.417,0.783,-1,15,30,18,0,DET,9,4.0,-48.0,0.4444444444444444,-5.333333333333333,2024-11-06,1.0,1,1,1.0,0.3333333333333333,-3.0,0.1111111111111111,-2.333333333333333,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400198,ATL,Atlanta Hawks,2024-11-09,ATL vs. CHI,0,113,0.461,0.31,0.733,-12,10,31,14,1,CHI,10,4.0,-49.0,0.4,-4.9,2024-11-08,0.0,0,1,1.0,0.3333333333333333,-7.444444444444445,0.06666666666666671,2.5444444444444443,0 vs 1,-1.0,1.0,1 Dia de descanso,0,1,1,1
0022400001,ATL,Atlanta Hawks,2024-11-12,ATL @ BOS,1,117,0.505,0.313,0.538,1,19,35,16,0,BOS,11,4.0,-61.0,0.36363636363636365,-5.545454545454546,2024-11-09,2.0,2+,1,1.0,0.8181818181818182,10.545454545454545,-0.4545454545454546,-16.09090909090909,2+ vs 1,1.0,1.0,1 Dia de descanso,2,1,0,0
0022400012,ATL,Atlanta Hawks,2024-11-15,ATL vs. WAS,1,129,0.469,0.324,0.833,12,15,28,16,1,WAS,12,5.0,-60.0,0.4166666666666667,-5.0,2024-11-12,2.0,2+,1,1.0,0.2,-13.2,0.21666666666666667,8.2,2+ vs 1,1.0,1.0,1 Dia de descanso,2,1,0,0
0022400239,ATL,Atlanta Hawks,2024-11-17,ATL @ POR,0,110,0.459,0.344,0.84,-4,16,30,27,0,POR,13,6.0,-48.0,0.46153846153846156,-3.6923076923076925,2024-11-15,1.0,1,2+,3.0,0.38461538461538464,-7.6923076923076925,0.07692307692307693,4.0,1 vs 2+,-2.0,2.0,2+ Dias de descanso,1,2,0,0
0022400250,ATL,Atlanta Hawks,2024-11-18,ATL @ SAC,1,109,0.47,0.421,0.833,1,6,34,14,0,SAC,14,6.0,-52.0,0.42857142857142855,-3.7142857142857144,2024-11-17,0.0,0,1,1.0,0.5714285714285714,3.4285714285714284,-0.14285714285714285,-7.142857142857142,0 vs 1,-1.0,1.0,1 Dia de descanso,0,1,1,1
0022400258,ATL,Atlanta Hawks,2024-11-20,ATL @ GSW,0,97,0.333,0.267,0.625,-23,21,27,17,0,GSW,15,7.0,-51.0,0.4666666666666667,-3.4,2024-11-18,1.0,1,1,1.0,0.7692307692307693,9.538461538461538,-0.3025641025641026,-12.938461538461539,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400030,ATL,Atlanta Hawks,2024-11-22,ATL @ CHI,0,122,0.458,0.294,0.737,-14,14,32,11,0,CHI,16,7.0,-74.0,0.4375,-4.625,2024-11-20,1.0,1,1,1.0,0.375,-7.5,0.0625,2.875,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400280,ATL,Atlanta Hawks,2024-11-25,ATL vs. DAL,0,119,0.475,0.29,0.875,-10,9,32,14,1,DAL,17,7.0,-88.0,0.4117647058823529,-5.176470588235294,2024-11-22,2.0,2+,0,0.0,0.5294117647058824,5.470588235294118,-0.11764705882352944,-10.647058823529413,2+ vs 0,2.0,2.0,2+ Dias de descanso,2,0,0,0
0022400287,ATL,Atlanta Hawks,2024-11-27,ATL @ CLE,1,135,0.474,0.476,0.92,11,14,39,15,0,CLE,18,7.0,-98.0,0.3888888888888889,-5.444444444444445,2024-11-25,1.0,1,2+,2.0,0.9444444444444444,12.38888888888889,-0.5555555555555556,-17.833333333333336,1 vs 2+,-1.0,1.0,1 Dia de descanso,1,2,0,0
0022400041,ATL,Atlanta Hawks,2024-11-29,ATL vs. CLE,1,117,0.518,0.412,0.833,16,10,33,21,1,CLE,19,8.0,-87.0,0.42105263157894735,-4.578947368421052,2024-11-27,1.0,1,1,1.0,0.8947368421052632,11.157894736842104,-0.4736842105263158,-15.736842105263158,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400300,ATL,Atlanta Hawks,2024-11-30,ATL @ CHA,1,107,0.487,0.303,0.778,3,14,27,22,0,CHA,20,9.0,-71.0,0.45,-3.55,2024-11-29,0.0,0,0,0.0,0.3157894736842105,-4.684210526315789,0.1342105263157895,1.1342105263157896,0 vs 0,0.0,0.0,Descanso igual,0,0,1,0
0022400315,ATL,Atlanta Hawks,2024-12-02,ATL vs. NOP,1,124,0.51,0.263,0.8,12,11,30,18,1,NOP,21,10.0,-68.0,0.47619047619047616,-3.238095238095238,2024-11-30,1.0,1,0,0.0,0.19047619047619047,-12.761904761904763,0.2857142857142857,9.523809523809526,1 vs 0,1.0,1.0,1 Dia de descanso,1,0,0,0
0022400323,ATL,Atlanta Hawks,2024-12-04,ATL @ MIL,1,119,0.441,0.281,0.909,15,15,29,14,0,MIL,22,11.0,-56.0,0.5,-2.5454545454545454,2024-12-02,1.0,1,0,0.0,0.55,1.9,-0.050000000000000044,-4.445454545454545,1 vs 0,1.0,1.0,1 Dia de descanso,1,0,0,0
0022400334,ATL,Atlanta Hawks,2024-12-06,ATL vs. LAL,1,134,0.5,0.425,0.773,2,11,40,17,1,LAL,23,12.0,-41.0,0.5217391304347826,-1.7826086956521738,2024-12-04,1.0,1,1,1.0,0.5454545454545454,-4.2727272727272725,-0.02371541501976282,2.4901185770750986,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400350,ATL,Atlanta Hawks,2024-12-08,ATL vs. DEN,0,111,0.406,0.225,0.741,-30,19,26,12,1,DEN,24,13.0,-39.0,0.5416666666666666,-1.625,2024-12-06,1.0,1,0,0.0,0.5238095238095238,0.5714285714285714,0.017857142857142794,-2.196428571428571,1 vs 0,1.0,1.0,1 Dia de descanso,1,0,0,0
0022401202,ATL,Atlanta Hawks,2024-12-11,ATL @ NYK,1,108,0.413,0.29,0.65,8,22,27,11,0,NYK,25,13.0,-69.0,0.52,-2.76,2024-12-08,2.0,2+,1,1.0,0.625,6.75,-0.10499999999999998,-9.51,2+ vs 1,1.0,1.0,1 Dia de descanso,2,1,0,0
0022401229,ATL,Atlanta Hawks,2024-12-14,ATL @ MIL,0,102,0.427,0.417,0.647,-8,7,23,13,0,MIL,26,14.0,-61.0,0.5384615384615384,-2.3461538461538463,2024-12-11,2.0,2+,2+,3.0,0.5416666666666666,1.125,-0.0032051282051281937,-3.4711538461538463,2+ vs 2+,-1.0,1.0,1 Dia de descanso,2,2,0,0
0022400370,ATL,Atlanta Hawks,2024-12-19,ATL @ SAS,0,126,0.474,0.421,0.857,-7,12,32,23,0,SAS,27,14.0,-69.0,0.5185185185185185,-2.5555555555555554,2024-12-14,4.0,2+,2+,3.0,0.5,-2.0384615384615383,0.01851851851851849,-0.517094017094017,2+ vs 2+,1.0,1.0,1 Dia de descanso,2,2,0,0
0022400378,ATL,Atlanta Hawks,2024-12-21,ATL vs. MEM,0,112,0.488,0.368,0.833,-16,6,29,25,1,MEM,28,14.0,-76.0,0.5,-2.7142857142857144,2024-12-19,1.0,1,1,1.0,0.6785714285714286,9.964285714285714,-0.1785714285714286,-12.678571428571427,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400395,ATL,Atlanta Hawks,2024-12-23,ATL vs. MIN,1,117,0.534,0.5,0.808,13,6,27,23,1,MIN,29,14.0,-92.0,0.4827586206896552,-3.1724137931034484,2024-12-21,1.0,1,1,1.0,0.5185185185185185,2.5925925925925926,-0.035759897828863296,-5.765006385696041,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400413,ATL,Atlanta Hawks,2024-12-26,ATL vs. CHI,1,141,0.517,0.378,0.941,8,12,32,14,1,CHI,30,15.0,-79.0,0.5,-2.6333333333333333,2024-12-23,2.0,2+,2+,2.0,0.43333333333333335,-3.966666666666667,0.06666666666666665,1.3333333333333335,2+ vs 2+,0.0,0.0,Descanso igual,2,2,0,0
0022400427,ATL,Atlanta Hawks,2024-12-28,ATL vs. MIA,1,120,0.512,0.405,0.773,10,9,34,13,1,MIA,31,16.0,-71.0,0.5161290322580645,-2.2903225806451615,2024-12-26,1.0,1,1,1.0,0.5357142857142857,2.7142857142857144,-0.019585253456221197,-5.0046082949308754,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400438,ATL,Atlanta Hawks,2024-12-29,ATL @ TOR,1,136,0.484,0.4,0.743,29,14,30,15,0,TOR,32,17.0,-61.0,0.53125,-1.90625,2024-12-28,0.0,0,2+,2.0,0.22580645161290322,-6.032258064516129,0.30544354838709675,4.126008064516129,0 vs 2+,-2.0,2.0,2+ Dias de descanso,0,2,1,1
0022400461,ATL,Atlanta Hawks,2025-01-01,ATL @ DEN,0,120,0.45,0.348,0.667,-19,12,34,14,0,DEN,33,18.0,-32.0,0.5454545454545454,-0.9696969696969697,2024-12-29,2.0,2+,1,1.0,0.5806451612903226,3.0,-0.035190615835777206,-3.9696969696969697,2+ vs 1,1.0,1.0,1 Dia de descanso,2,1,0,0
0022400477,ATL,Atlanta Hawks,2025-01-03,ATL @ LAL,0,102,0.41,0.176,0.778,-17,13,22,8,0,LAL,34,18.0,-51.0,0.5294117647058824,-1.5,2025-01-01,1.0,1,0,0.0,0.5757575757575758,-2.090909090909091,-0.04634581105169344,0.5909090909090908,1 vs 0,1.0,1.0,1 Dia de descanso,1,0,0,0
0022400486,ATL,Atlanta Hawks,2025-01-04,ATL @ LAC,0,105,0.432,0.348,0.765,-26,8,30,23,0,LAC,35,18.0,-68.0,0.5142857142857142,-1.9428571428571428,2025-01-03,0.0,0,1,1.0,0.5588235294117647,0.5294117647058824,-0.044537815126050484,-2.4722689075630253,0 vs 1,-1.0,1.0,1 Dia de descanso,0,1,1,1
0022400506,ATL,Atlanta Hawks,2025-01-07,ATL @ UTA,1,124,0.48,0.409,0.8,3,12,35,10,0,UTA,36,18.0,-94.0,0.5,-2.611111111111111,2025-01-04,2.0,2+,1,1.0,0.2647058823529412,-7.0588235294117645,0.23529411764705882,4.447712418300654,2+ vs 1,1.0,1.0,1 Dia de descanso,2,1,0,0
0022400522,ATL,Atlanta Hawks,2025-01-09,ATL @ PHX,0,115,0.488,0.469,0.941,-8,8,32,11,0,PHX,37,19.0,-91.0,0.5135135135135135,-2.4594594594594597,2025-01-07,1.0,1,1,1.0,0.45714285714285713,-2.1714285714285713,0.05637065637065636,-0.2880308880308884,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400556,ATL,Atlanta Hawks,2025-01-14,ATL vs. PHX,1,122,0.439,0.415,0.731,5,20,22,14,1,PHX,38,19.0,-99.0,0.5,-2.6052631578947367,2025-01-09,4.0,2+,1,1.0,0.5,-1.394736842105263,0.0,-1.2105263157894737,2+ vs 1,3.0,3.0,2+ Dias de descanso,2,1,0,0
0022400563,ATL,Atlanta Hawks,2025-01-15,ATL @ CHI,1,110,0.41,0.302,0.682,16,14,28,11,0,CHI,39,20.0,-94.0,0.5128205128205128,-2.41025641025641,2025-01-14,0.0,0,0,0.0,0.45,-2.75,0.06282051282051276,0.33974358974358987,0 vs 0,0.0,0.0,Descanso igual,0,0,1,0
0022400587,ATL,Atlanta Hawks,2025-01-18,ATL @ BOS,1,119,0.473,0.243,0.786,4,13,27,18,0,BOS,40,21.0,-78.0,0.525,-1.95,2025-01-15,2.0,2+,0,0.0,0.7073170731707317,9.195121951219512,-0.18231707317073165,-11.145121951219512,2+ vs 0,2.0,2.0,2+ Dias de descanso,2,0,0,0
0022400602,ATL,Atlanta Hawks,2025-01-20,ATL @ NYK,0,110,0.471,0.433,0.773,-9,16,23,24,0,NYK,41,22.0,-74.0,0.5365853658536586,-1.8048780487804879,2025-01-18,1.0,1,2+,2.0,0.627906976744186,5.930232558139535,-0.09132161089052748,-7.735110606920022,1 vs 2+,-1.0,1.0,1 Dia de descanso,1,2,0,0
0022400612,ATL,Atlanta Hawks,2025-01-22,ATL vs. DET,0,104,0.379,0.158,0.769,-10,15,25,14,1,DET,42,22.0,-83.0,0.5238095238095238,-1.9761904761904763,2025-01-20,1.0,1,1,1.0,0.5116279069767442,-0.9767441860465116,0.01218161683277963,-0.9994462901439647,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400623,ATL,Atlanta Hawks,2025-01-23,ATL vs. TOR,0,119,0.483,0.351,0.733,-3,9,30,15,1,TOR,43,22.0,-93.0,0.5116279069767442,-2.1627906976744184,2025-01-22,0.0,0,1,1.0,0.2558139534883721,-7.0,0.2558139534883721,4.837209302325581,0 vs 1,-1.0,1.0,1 Dia de descanso,0,1,1,1
0022400639,ATL,Atlanta Hawks,2025-01-25,ATL vs. TOR,0,94,0.393,0.297,0.68,-23,8,28,24,1,TOR,44,22.0,-96.0,0.5,-2.1818181818181817,2025-01-23,1.0,1,1,1.0,0.2727272727272727,-6.7727272727272725,0.2272727272727273,4.590909090909091,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400656,ATL,Atlanta Hawks,2025-01-27,ATL @ MIN,0,92,0.395,0.279,0.667,-8,14,24,22,0,MIN,45,22.0,-119.0,0.4888888888888889,-2.6444444444444444,2025-01-25,1.0,1,1,1.0,0.5333333333333333,2.533333333333333,-0.04444444444444445,-5.177777777777777,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400532,ATL,Atlanta Hawks,2025-01-28,ATL vs. HOU,0,96,0.404,0.234,0.813,-4,9,19,18,1,HOU,46,22.0,-127.0,0.4782608695652174,-2.760869565217391,2025-01-27,0.0,0,0,0.0,0.6888888888888889,5.733333333333333,-0.21062801932367148,-8.494202898550725,0 vs 0,0.0,0.0,Descanso igual,0,0,1,0
0022400675,ATL,Atlanta Hawks,2025-01-30,ATL @ CLE,0,115,0.456,0.333,0.741,-22,10,28,11,0,CLE,47,22.0,-131.0,0.46808510638297873,-2.7872340425531914,2025-01-28,1.0,1,0,0.0,0.8085106382978723,9.914893617021276,-0.34042553191489355,-12.702127659574467,1 vs 0,1.0,1.0,1 Dia de descanso,1,0,0,0
0022400686,ATL,Atlanta Hawks,2025-02-01,ATL @ IND,0,127,0.5,0.378,0.719,-5,11,31,13,0,IND,48,22.0,-153.0,0.4583333333333333,-3.1875,2025-01-30,1.0,1,2+,2.0,0.5652173913043478,1.0434782608695652,-0.10688405797101447,-4.230978260869565,1 vs 2+,-1.0,1.0,1 Dia de descanso,1,2,0,0
0022400701,ATL,Atlanta Hawks,2025-02-03,ATL @ DET,1,132,0.519,0.432,0.821,2,5,27,14,0,DET,49,22.0,-158.0,0.4489795918367347,-3.2244897959183674,2025-02-01,1.0,1,0,0.0,0.5102040816326531,-1.0204081632653061,-0.06122448979591838,-2.204081632653061,1 vs 0,1.0,1.0,1 Dia de descanso,1,0,0,0
0022400719,ATL,Atlanta Hawks,2025-02-05,ATL vs. SAS,0,125,0.527,0.381,0.722,-1,8,33,20,1,SAS,50,23.0,-156.0,0.46,-3.12,2025-02-03,1.0,1,1,1.0,0.44680851063829785,-1.553191489361702,0.013191489361702169,-1.566808510638298,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400736,ATL,Atlanta Hawks,2025-02-07,ATL vs. MIL,1,115,0.489,0.361,0.667,5,11,29,11,1,MIL,51,23.0,-157.0,0.45098039215686275,-3.0784313725490198,2025-02-05,1.0,1,1,1.0,0.5510204081632653,1.6938775510204083,-0.1000400160064025,-4.772308923569428,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400744,ATL,Atlanta Hawks,2025-02-08,ATL @ WAS,1,125,0.485,0.409,0.765,14,8,36,12,0,WAS,52,24.0,-152.0,0.46153846153846156,-2.923076923076923,2025-02-07,0.0,0,0,0.0,0.17647058823529413,-13.666666666666666,0.2850678733031674,10.743589743589743,0 vs 0,0.0,0.0,Descanso igual,0,0,1,0
0022400756,ATL,Atlanta Hawks,2025-02-10,ATL @ ORL,1,112,0.494,0.375,0.857,6,6,29,17,0,ORL,53,25.0,-138.0,0.4716981132075472,-2.6037735849056602,2025-02-08,1.0,1,1,1.0,0.48148148148148145,-1.6851851851851851,-0.009783368273934279,-0.9185883997204751,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400773,ATL,Atlanta Hawks,2025-02-12,ATL @ NYK,0,148,0.5,0.368,0.686,-1,19,43,14,0,NYK,54,26.0,-132.0,0.48148148148148145,-2.4444444444444446,2025-02-10,1.0,1,0,0.0,0.660377358490566,6.037735849056604,-0.17889587700908455,-8.482180293501049,1 vs 0,1.0,1.0,1 Dia de descanso,1,0,0,0
0022400790,ATL,Atlanta Hawks,2025-02-20,ATL vs. ORL,0,108,0.39,0.314,0.679,-6,16,20,9,1,ORL,55,26.0,-133.0,0.4727272727272727,-2.418181818181818,2025-02-12,7.0,2+,2+,7.0,0.48214285714285715,-1.4464285714285714,-0.009415584415584433,-0.9717532467532466,2+ vs 2+,0.0,0.0,Descanso igual,2,2,0,0
0022400814,ATL,Atlanta Hawks,2025-02-23,ATL vs. DET,0,143,0.5,0.467,0.722,-5,10,30,13,1,DET,56,26.0,-139.0,0.4642857142857143,-2.482142857142857,2025-02-20,2.0,2+,1,1.0,0.5357142857142857,0.7321428571428571,-0.0714285714285714,-3.2142857142857144,2+ vs 1,1.0,1.0,1 Dia de descanso,2,1,0,0
0022400825,ATL,Atlanta Hawks,2025-02-24,ATL vs. MIA,1,98,0.455,0.257,0.75,12,13,29,18,1,MIA,57,26.0,-144.0,0.45614035087719296,-2.526315789473684,2025-02-23,0.0,0,0,0.0,0.4727272727272727,-0.8,-0.01658692185007976,-1.726315789473684,0 vs 0,0.0,0.0,Descanso igual,0,0,1,0
0022400841,ATL,Atlanta Hawks,2025-02-26,ATL @ MIA,0,109,0.506,0.375,0.789,-22,9,29,17,0,MIA,58,27.0,-132.0,0.46551724137931033,-2.2758620689655173,2025-02-24,1.0,1,1,1.0,0.4642857142857143,-1.0,0.0012315270935960299,-1.2758620689655173,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400851,ATL,Atlanta Hawks,2025-02-28,ATL vs. OKC,0,119,0.489,0.417,0.783,-16,10,27,19,1,OKC,59,27.0,-154.0,0.4576271186440678,-2.610169491525424,2025-02-26,1.0,1,1,1.0,0.8103448275862069,12.637931034482758,-0.35271770894213905,-15.248100526008182,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400878,ATL,Atlanta Hawks,2025-03-03,ATL @ MEM,1,132,0.573,0.464,0.529,2,14,35,12,0,MEM,60,27.0,-170.0,0.45,-2.8333333333333335,2025-02-28,2.0,2+,1,1.0,0.6333333333333333,6.433333333333334,-0.1833333333333333,-9.266666666666667,2+ vs 1,1.0,1.0,1 Dia de descanso,2,1,0,0
0022400884,ATL,Atlanta Hawks,2025-03-04,ATL vs. MIL,0,121,0.455,0.39,0.765,-6,11,33,12,1,MIL,61,28.0,-168.0,0.45901639344262296,-2.7540983606557377,2025-03-03,0.0,0,2+,2.0,0.576271186440678,1.88135593220339,-0.11725479299805502,-4.635454292859127,0 vs 2+,-2.0,2.0,2+ Dias de descanso,0,2,1,1
0022400899,ATL,Atlanta Hawks,2025-03-06,ATL vs. IND,1,124,0.532,0.333,0.778,6,11,32,9,1,IND,62,28.0,-174.0,0.45161290322580644,-2.806451612903226,2025-03-04,1.0,1,1,1.0,0.5833333333333334,1.4666666666666666,-0.13172043010752693,-4.273118279569893,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400914,ATL,Atlanta Hawks,2025-03-08,ATL vs. IND,1,120,0.464,0.294,0.952,2,16,23,17,1,IND,63,29.0,-168.0,0.4603174603174603,-2.6666666666666665,2025-03-06,1.0,1,1,1.0,0.5737704918032787,1.3442622950819672,-0.11345303148581837,-4.0109289617486334,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400928,ATL,Atlanta Hawks,2025-03-10,ATL vs. PHI,1,132,0.541,0.405,0.786,9,14,34,15,1,PHI,64,30.0,-166.0,0.46875,-2.59375,2025-03-08,1.0,1,0,0.0,0.3492063492063492,-4.809523809523809,0.11954365079365081,2.2157738095238093,1 vs 0,1.0,1.0,1 Dia de descanso,1,0,0,0
0022400945,ATL,Atlanta Hawks,2025-03-12,ATL vs. CHA,1,123,0.42,0.389,0.897,13,13,26,14,1,CHA,65,31.0,-157.0,0.47692307692307695,-2.4153846153846152,2025-03-10,1.0,1,1,1.0,0.25,-7.453125,0.22692307692307695,5.037740384615384,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400960,ATL,Atlanta Hawks,2025-03-14,ATL vs. LAC,0,98,0.42,0.273,0.882,-23,13,25,18,1,LAC,66,32.0,-144.0,0.48484848484848486,-2.1818181818181817,2025-03-12,1.0,1,1,1.0,0.5454545454545454,2.212121212121212,-0.06060606060606055,-4.393939393939394,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022400978,ATL,Atlanta Hawks,2025-03-16,ATL @ BKN,0,114,0.467,0.297,0.792,-8,10,27,14,0,BKN,67,32.0,-167.0,0.47761194029850745,-2.4925373134328357,2025-03-14,1.0,1,0,0.0,0.3283582089552239,-6.253731343283582,0.14925373134328357,3.7611940298507465,1 vs 0,1.0,1.0,1 Dia de descanso,1,0,0,0
0022400993,ATL,Atlanta Hawks,2025-03-18,ATL @ CHA,1,134,0.538,0.489,0.8,32,11,27,11,0,CHA,68,32.0,-175.0,0.47058823529411764,-2.573529411764706,2025-03-16,1.0,1,1,1.0,0.2537313432835821,-7.6716417910447765,0.21685689201053554,5.098112379280071,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022401025,ATL,Atlanta Hawks,2025-03-22,ATL vs. GSW,1,124,0.57,0.417,0.611,9,10,37,16,1,GSW,69,33.0,-143.0,0.4782608695652174,-2.072463768115942,2025-03-18,3.0,2+,1,1.0,0.5857142857142857,2.585714285714286,-0.10745341614906834,-4.658178053830228,2+ vs 1,2.0,2.0,2+ Dias de descanso,2,1,0,0
0022401031,ATL,Atlanta Hawks,2025-03-23,ATL vs. PHI,1,132,0.552,0.459,0.864,13,10,35,17,1,PHI,70,34.0,-134.0,0.4857142857142857,-1.9142857142857144,2025-03-22,0.0,0,1,1.0,0.32857142857142857,-5.428571428571429,0.15714285714285714,3.5142857142857142,0 vs 1,-1.0,1.0,1 Dia de descanso,0,1,1,1
0022401049,ATL,Atlanta Hawks,2025-03-25,ATL @ HOU,0,114,0.417,0.306,0.867,-7,18,32,14,0,HOU,71,35.0,-121.0,0.49295774647887325,-1.704225352112676,2025-03-23,1.0,1,1,1.0,0.6388888888888888,4.444444444444445,-0.1459311424100156,-6.148669796557121,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022401062,ATL,Atlanta Hawks,2025-03-27,ATL @ MIA,0,112,0.518,0.439,0.727,-10,6,27,16,0,MIA,72,35.0,-128.0,0.4861111111111111,-1.7777777777777777,2025-03-25,1.0,1,1,1.0,0.4305555555555556,-1.0833333333333333,0.055555555555555525,-0.6944444444444444,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022401083,ATL,Atlanta Hawks,2025-03-30,ATL @ MIL,1,145,0.532,0.354,0.8,21,15,36,9,0,MIL,73,35.0,-138.0,0.4794520547945205,-1.8904109589041096,2025-03-27,2.0,2+,1,1.0,0.547945205479452,2.0,-0.0684931506849315,-3.8904109589041096,2+ vs 1,1.0,1.0,1 Dia de descanso,2,1,0,0
0022401097,ATL,Atlanta Hawks,2025-04-01,ATL vs. POR,0,113,0.446,0.219,0.857,-14,12,26,20,1,POR,74,36.0,-117.0,0.4864864864864865,-1.5810810810810811,2025-03-30,1.0,1,1,1.0,0.4266666666666667,-3.6933333333333334,0.05981981981981982,2.112252252252252,1 vs 1,0.0,0.0,Descanso igual,1,1,0,0
0022401109,ATL,Atlanta Hawks,2025-04-02,ATL @ DAL,0,118,0.433,0.385,0.864,-2,12,29,11,0,DAL,75,36.0,-131.0,0.48,-1.7466666666666666,2025-04-01,0.0,0,1,1.0,0.4868421052631579,-0.23684210526315788,-0.006842105263157927,-1.5098245614035086,0 vs 1,-1.0,1.0,1 Dia de descanso,0,1,1,1
